CustomerID,recency,purchase_cnt,user_total,user_average,item_cnt,average_interval,total_transactions,cancel_frequency,cancel_rate
12494,9,13,995,77,682,4.58,13,6,0.46
17096,9,7,993,142,332,4.9,7,3,0.43
12849,31,2,993,497,579,5.27,2,0,0
17594,85,2,993,497,550,3.45,2,0,0
17951,39,4,991,248,610,16.65,4,1,0.25
14514,61,3,990,330,564,3.96,3,0,0
13410,8,7,989,141,513,9.66,7,2,0.29
15062,71,4,988,247,763,5.11,4,0,0
18237,2,5,987,197,622,2.15,5,0,0
14583,5,5,987,197,751,0.66,5,0,0
17324,17,4,986,247,843,7.23,4,0,0
17144,1,2,985,493,483,1.77,2,0,0
13117,21,8,985,123,945,4.64,8,0,0
16232,32,5,983,197,547,4.86,5,1,0.2
15071,93,2,982,491,269,7.28,2,0,0
15133,127,3,982,327,680,6.18,3,0,0
16085,23,5,982,196,636,1.78,5,0,0
16188,44,4,982,246,782,2.98,4,0,0
12534,130,1,981,981,645,0,1,0,0
18170,33,3,980,327,409,4.95,3,0,0
14920,212,2,978,489,509,0,2,0,0
15132,18,5,978,196,679,4.76,5,0,0
17126,152,7,977,140,778,0.84,7,2,0.29
12739,99,1,976,976,485,0,1,0,0
14223,92,4,975,244,583,2.85,4,1,0.25
14522,24,4,975,244,525,10.75,4,0,0
17214,60,7,974,139,271,2.93,7,1,0.14
15110,23,7,973,139,241,7.68,7,3,0.43
17100,18,2,972,486,800,0,2,0,0
13155,33,4,972,243,497,3.96,4,0,0
15506,22,3,972,324,842,0.72,3,0,0
16009,22,4,972,243,366,1.69,4,0,0
15449,26,5,971,194,810,3.82,5,2,0.4
15104,166,3,969,323,633,1.68,3,1,0.33
17405,1,5,967,193,705,1.58,5,2,0.4
14138,1,2,966,483,600,1.38,2,0,0
13509,8,6,965,161,1105,6.5,6,0,0
15860,40,8,965,121,437,2.34,8,0,0
16376,8,3,965,322,686,0.06,3,1,0.33
12609,78,3,965,322,639,4.29,3,0,0
12716,3,2,963,482,703,1.95,2,0,0
14195,201,3,963,321,702,7,3,1,0.33
13138,22,6,962,160,473,5.61,6,0,0
14006,115,3,962,321,641,6.76,3,0,0
15156,1,3,961,320,597,0.57,3,0,0
15658,190,8,959,120,232,3.27,8,3,0.38
18192,71,1,958,958,339,0,1,0,0
13823,18,2,958,479,439,1.85,2,0,0
12464,10,8,957,120,95,14.1,8,0,0
17244,53,1,955,955,616,0,1,0,0
15948,8,2,955,478,567,0.59,2,0,0
15835,44,4,954,239,439,5.82,4,0,0
12497,81,1,953,953,1231,0,1,0,0
14540,9,3,953,318,411,4.26,3,0,0
15421,58,4,950,238,500,4.81,4,0,0
15793,9,4,949,237,552,21.5,4,1,0.25
13748,95,5,948,190,439,10.26,5,0,0
15747,12,3,947,316,466,1.79,3,0,0
16419,112,7,946,135,427,3.94,7,1,0.14
15681,18,6,946,158,556,3.94,6,1,0.17
13261,268,2,944,472,210,2.13,2,0,0
13026,1,7,944,135,1587,6.61,7,2,0.29
12820,3,4,942,236,722,5.55,4,0,0
14075,4,3,942,314,754,6.07,3,0,0
13636,36,6,942,157,586,3.9,6,1,0.17
17227,18,6,939,157,741,7.57,6,0,0
17097,2,9,938,104,457,1.7,9,1,0.11
14629,4,3,935,312,374,0.28,3,1,0.33
14256,254,3,935,312,410,2.08,3,1,0.33
15289,29,4,935,234,996,3.78,4,1,0.25
16027,91,6,935,156,1147,13.87,6,0,0
14532,236,4,933,233,284,1.81,4,0,0
13655,114,2,933,467,605,2.31,2,0,0
15787,26,3,933,311,534,0.18,3,0,0
18133,212,1,931,931,1350,0,1,0,0
16934,54,2,931,466,397,0,2,0,0
17618,5,3,930,310,319,5.38,3,0,0
16907,29,5,929,186,286,2.4,5,0,0
12691,28,5,928,186,388,12.58,5,0,0
12358,1,2,928,464,242,9.31,2,0,0
15201,78,11,928,84,962,1.72,11,6,0.55
13805,52,2,925,463,1900,6.33,2,0,0
12724,5,4,923,231,439,6.77,4,0,0
17289,31,4,923,231,512,1.41,4,1,0.25
16551,95,3,922,307,970,7.74,3,0,0
12924,88,5,922,184,479,8.17,5,1,0.2
13934,263,1,922,922,390,0,1,0,0
13122,94,2,922,461,585,2.7,2,0,0
15576,37,1,921,921,394,0,1,0,0
15312,75,5,921,184,513,5.89,5,1,0.2
13075,129,1,920,920,485,0,1,0,0
14140,3,3,920,307,809,0.41,3,1,0.33
17018,40,2,920,460,176,19,2,0,0
12822,70,3,919,306,548,0.35,3,1,0.33
14015,52,1,917,917,378,0,1,0,0
14712,29,3,917,306,315,3.42,3,0,0
15707,35,4,917,229,594,0.24,4,0,0
16511,21,3,916,305,401,1.55,3,0,0
13549,25,8,916,115,457,4.2,8,1,0.13
17236,12,6,916,153,474,3.34,6,0,0
15253,16,6,915,153,864,2.81,6,1,0.17
16216,267,1,915,915,254,0,1,0,0
17552,60,5,914,183,709,6.35,5,1,0.2
15587,50,4,914,229,312,37.62,4,0,0
16809,23,6,913,152,651,1.59,6,1,0.17
15364,95,2,913,457,493,5.64,2,0,0
13192,95,2,912,456,595,1.76,2,0,0
14289,8,6,911,152,292,6.04,6,0,0
13689,63,1,910,910,512,0,1,0,0
13782,12,6,909,152,369,2.79,6,0,0
15654,9,2,908,454,474,0.84,2,0,0
13038,80,3,908,303,360,7.74,3,0,0
16584,80,3,908,303,635,5.77,3,1,0.33
15480,116,1,906,906,303,0,1,0,0
12642,25,3,905,302,546,1.91,3,0,0
15807,50,3,904,301,430,0.55,3,0,0
12994,4,5,902,180,440,3.65,5,2,0.4
17848,81,9,901,100,398,5.46,9,0,0
15511,11,5,901,180,269,0.46,5,0,0
17044,8,3,897,299,487,38.78,3,2,0.67
12572,8,3,897,299,444,0.71,3,1,0.33
12679,52,9,897,100,521,4.45,9,5,0.56
18194,64,2,896,448,448,2.25,2,1,0.5
15865,40,3,895,298,368,4.41,3,0,0
15079,212,5,894,179,388,3.23,5,1,0.2
15211,60,2,894,447,240,5.96,2,0,0
13363,17,2,893,447,708,0.46,2,0,0
14081,267,4,892,223,589,0.66,4,2,0.5
16361,9,4,891,223,418,0.59,4,0,0
17323,15,9,891,99,750,1.4,9,2,0.22
13515,72,4,891,223,681,2.98,4,0,0
15255,66,1,891,891,489,0,1,0,0
14240,30,2,890,445,418,4.76,2,0,0
14344,127,8,890,111,477,3.4,8,0,0
17527,53,6,889,148,463,3.35,6,2,0.33
12599,29,7,889,127,948,5.04,7,0,0
17829,298,1,889,889,496,0,1,0,0
17537,29,2,888,444,699,3.74,2,0,0
13035,57,3,887,296,627,6.97,3,1,0.33
12722,85,6,886,148,559,1.13,6,2,0.33
14449,18,4,886,222,741,1.41,4,0,0
15822,3,2,885,443,375,11.13,2,0,0
17704,168,2,885,443,343,2.37,2,0,0
15799,75,3,884,295,955,2.66,3,0,0
14359,19,6,883,147,363,1.14,6,3,0.5
18236,29,6,882,147,403,4.33,6,0,0
15907,3,3,882,294,477,0.92,3,0,0
15076,172,1,881,881,571,0,1,0,0
13037,138,3,881,294,431,2.49,3,0,0
14141,2,6,879,147,337,2.22,6,2,0.33
17731,79,5,878,176,392,1.26,5,1,0.2
15653,92,2,877,439,1200,4.6,2,0,0
17007,50,7,877,125,587,5.87,7,1,0.14
14770,232,2,876,438,490,1.76,2,0,0
16513,4,4,875,219,407,1.06,4,0,0
16657,9,4,874,219,1130,1.27,4,0,0
13294,189,2,874,437,453,1.11,2,0,0
12462,2,4,872,218,505,4.33,4,2,0.5
13376,99,3,870,290,490,2.73,3,0,0
13979,73,1,870,870,639,0,1,0,0
13200,19,4,870,218,516,2.33,4,0,0
17566,8,2,870,435,497,0.12,2,0,0
16900,11,4,869,217,724,0.64,4,1,0.25
17886,31,3,869,290,469,2.14,3,0,0
13203,9,4,869,217,800,4.13,4,0,0
14912,16,2,868,434,971,8.81,2,0,0
15208,1,6,868,145,314,8.36,6,1,0.17
14715,24,4,867,217,521,4.36,4,0,0
16567,194,2,866,433,996,4.18,2,0,0
14597,11,2,866,433,566,3.91,2,0,0
17109,29,8,866,108,572,1.68,8,2,0.25
14931,4,4,865,216,414,6.35,4,0,0
17048,115,6,864,144,474,4.55,6,3,0.5
16714,317,3,864,288,586,0,3,1,0.33
12815,147,2,863,432,374,1.14,2,0,0
13662,85,7,863,123,528,3.05,7,4,0.57
17649,134,2,862,431,398,0.06,2,1,0.5
12940,46,4,862,216,399,0.41,4,2,0.5
16266,73,7,862,123,398,2.17,7,0,0
14623,32,6,862,144,404,1.52,6,1,0.17
16221,36,3,861,287,714,3.51,3,0,0
13339,200,1,860,860,326,0,1,0,0
12794,53,2,860,430,592,1.02,2,0,0
14577,12,4,860,215,353,2.87,4,0,0
14553,19,5,859,172,493,2.84,5,0,0
13566,40,2,857,429,567,0.24,2,0,0
16121,57,2,855,428,576,0.78,2,0,0
17064,58,3,855,285,316,4.45,3,0,0
16037,269,3,855,285,428,2.32,3,0,0
17560,94,4,855,214,635,8.56,4,0,0
14193,67,2,853,427,445,4.9,2,0,0
16070,22,2,852,426,457,0.28,2,0,0
15022,11,4,852,213,527,0.28,4,0,0
16020,16,3,851,284,487,1.07,3,0,0
18096,11,3,849,283,788,0.26,3,0,0
16235,40,5,848,170,327,6.3,5,1,0.2
14625,185,5,848,170,330,3.29,5,3,0.6
13846,24,4,848,212,383,5.86,4,1,0.25
16877,12,6,847,141,458,1.25,6,0,0
13991,12,7,847,121,992,1.57,7,1,0.14
16347,11,2,847,424,341,0.3,2,0,0
14803,162,3,846,282,370,3,3,0,0
13221,240,2,845,423,243,1.86,2,0,0
12847,22,1,844,844,873,0,1,0,0
17624,14,2,843,422,554,4.14,2,0,0
16801,163,5,842,168,307,0.91,5,1,0.2
12878,18,3,842,281,536,5.15,3,1,0.33
17076,36,3,841,280,295,13.62,3,0,0
12541,29,3,841,280,675,5.21,3,0,0
14862,25,2,841,421,772,2.6,2,0,0
14332,22,3,840,280,463,5.17,3,0,0
13940,17,4,839,210,516,2.6,4,0,0
14657,17,5,838,168,465,2.44,5,1,0.2
15832,254,1,837,837,465,0,1,0,0
17027,78,7,836,119,410,1.58,7,1,0.14
13835,25,4,835,209,442,3.48,4,0,0
17929,11,5,835,167,107,59.2,5,1,0.2
16644,177,2,834,417,826,0.56,2,0,0
15862,8,4,833,208,585,2.49,4,0,0
12545,75,2,832,416,517,3.91,2,0,0
12717,151,2,831,416,502,1.81,2,0,0
13810,28,2,828,414,307,0.87,2,0,0
13681,17,4,828,207,360,2.43,4,0,0
16494,296,1,827,827,675,0,1,0,0
16747,25,4,827,207,577,0.93,4,2,0.5
15164,68,3,825,275,351,2.69,3,0,0
12550,79,1,825,825,564,0,1,0,0
14231,179,5,822,164,402,2.04,5,2,0.4
13893,297,1,821,821,190,0,1,0,0
17921,64,4,820,205,425,1.43,4,0,0
13220,78,4,819,205,196,7.85,4,0,0
17759,17,3,819,273,696,1.73,3,0,0
16560,21,3,817,272,494,6,3,1,0.33
17169,50,4,817,204,519,2.22,4,2,0.5
16943,211,3,817,272,145,3.31,3,0,0
15399,1,3,816,272,611,1.55,3,0,0
16108,84,2,816,408,599,0,2,1,0.5
15649,336,2,816,408,192,31,2,0,0
12510,142,2,815,408,347,6.07,2,0,0
18064,133,2,814,407,384,17,2,0,0
17075,17,5,814,163,289,3.77,5,1,0.2
16600,4,6,814,136,1145,5.43,6,0,0
16621,51,4,813,203,302,8,4,0,0
16284,31,2,813,407,535,0.19,2,0,0
14421,57,2,813,407,365,5.92,2,0,0
17980,165,3,811,270,682,6.62,3,0,0
16624,80,2,811,406,488,2.47,2,0,0
13350,16,3,811,270,282,1.55,3,1,0.33
16276,176,1,811,811,420,0,1,0,0
16460,28,3,811,270,876,0.4,3,0,0
16660,16,5,810,162,451,18.88,5,1,0.2
15965,17,4,809,202,434,3.17,4,0,0
14499,26,3,808,269,496,1.33,3,0,0
17115,8,5,807,161,368,5.31,5,2,0.4
13707,267,2,806,403,351,1.02,2,0,0
15644,166,4,804,201,550,0.4,4,0,0
13929,169,3,803,268,139,17.33,3,1,0.33
13637,52,3,803,268,404,1.79,3,0,0
16164,17,4,803,201,432,0.74,4,1,0.25
16367,37,2,801,401,643,2.58,2,0,0
14475,71,6,800,133,428,5,6,3,0.5
17703,35,3,799,266,590,1.91,3,0,0
17905,71,4,799,200,406,9.41,4,0,0
13280,122,3,798,266,518,2.63,3,0,0
16438,5,5,798,160,463,0.56,5,0,0
16869,22,5,797,159,579,1.19,5,1,0.2
13336,77,1,795,795,559,0,1,0,0
12713,0,1,795,795,505,0,1,0,0
15990,44,2,792,396,443,4.76,2,0,0
12680,0,4,791,198,439,2.31,4,0,0
13016,73,3,790,263,527,1.07,3,0,0
12652,322,2,789,395,495,0.18,2,1,0.5
13323,3,5,788,158,175,4,5,0,0
12458,71,2,787,394,502,6.09,2,0,0
15806,46,3,785,262,602,7.67,3,0,0
13720,116,4,785,196,500,3.32,4,0,0
16054,145,1,784,784,380,0,1,0,0
13389,11,3,783,261,428,4.49,3,0,0
18248,113,4,783,196,501,1.48,4,2,0.5
15952,33,4,782,196,391,2.29,4,0,0
15679,24,4,781,195,1170,1.44,4,0,0
13583,155,1,781,781,725,0,1,0,0
13884,7,6,781,130,297,4.66,6,1,0.17
14644,9,4,780,195,252,10.25,4,2,0.5
17797,22,3,780,260,498,1.45,3,0,0
13167,18,4,779,195,773,1.95,4,0,0
16092,98,5,779,156,602,2.94,5,2,0.4
13212,9,4,779,195,308,0.36,4,1,0.25
14815,36,2,779,390,744,0.6,2,0,0
16505,31,1,778,778,576,0,1,0,0
17414,43,2,778,389,2100,28.2,2,0,0
13563,84,2,778,389,209,1.15,2,0,0
12425,78,1,777,777,496,0,1,0,0
15743,16,4,776,194,214,1.98,4,0,0
13341,260,1,776,776,301,0,1,0,0
16825,38,2,775,388,566,5.44,2,0,0
12379,81,3,775,258,401,2.29,3,1,0.33
16043,37,4,774,194,503,7.34,4,0,0
16222,318,1,774,774,325,0,1,0,0
16759,7,4,773,193,608,0.52,4,1,0.25
13375,81,2,773,387,441,0.19,2,1,0.5
17764,50,2,773,387,351,2.29,2,0,0
15075,77,1,773,773,447,0,1,0,0
17409,184,2,772,386,105,5.25,2,0,0
18265,72,2,772,386,309,1.98,2,0,0
15353,254,2,770,385,341,1.88,2,0,0
12965,89,1,770,770,282,0,1,0,0
18228,50,3,769,256,236,0.9,3,1,0.33
16480,75,1,769,769,455,0,1,0,0
17180,56,6,768,128,667,2.03,6,2,0.33
13356,80,1,768,768,325,0,1,0,0
13109,2,5,767,153,514,3.1,5,3,0.6
17006,4,4,767,192,271,1.64,4,0,0
14672,234,2,766,383,454,1.68,2,0,0
12434,84,4,765,191,373,5.19,4,2,0.5
17516,15,5,765,153,414,2.01,5,0,0
14885,131,1,765,765,724,0,1,0,0
17695,131,2,765,383,779,1.15,2,0,0
17268,107,4,764,191,844,27.2,4,0,0
15239,10,3,764,255,591,1.33,3,1,0.33
17466,10,2,763,382,306,1.7,2,0,0
15599,26,2,762,381,718,3.47,2,0,0
12694,70,2,762,381,503,3.29,2,0,0
18136,63,4,762,191,373,6.68,4,1,0.25
14412,35,3,761,254,784,0.84,3,1,0.33
15066,31,2,761,381,279,0.4,2,1,0.5
15414,9,3,760,253,442,6.27,3,0,0
17425,19,2,759,380,407,0.98,2,0,0
16036,87,2,759,380,716,3.26,2,0,0
15568,2,3,758,253,461,1.33,3,0,0
14883,18,7,757,108,789,3.58,7,1,0.14
14550,10,2,757,379,389,0.72,2,0,0
18104,37,1,755,755,362,0,1,0,0
14234,22,4,754,189,951,0.24,4,0,0
13730,135,2,753,377,488,0.6,2,0,0
12772,59,1,752,752,551,0,1,0,0
13030,11,2,752,376,348,3.91,2,0,0
16205,30,4,751,188,512,1.56,4,0,0
16725,302,7,751,107,286,0.47,7,1,0.14
14976,57,7,750,107,228,3.83,7,1,0.14
17146,105,3,750,250,212,7.41,3,0,0
17411,12,4,749,187,298,8.38,4,1,0.25
14923,50,1,749,749,418,0,1,0,0
16470,51,5,748,150,521,1.87,5,1,0.2
15656,45,4,748,187,343,5.17,4,0,0
15618,32,5,747,149,427,2.19,5,1,0.2
17387,19,2,747,374,522,0.17,2,0,0
15533,19,5,747,149,256,0.8,5,2,0.4
14050,31,2,746,373,689,1.4,2,0,0
14790,16,4,745,186,699,5.22,4,0,0
13354,71,1,744,744,604,0,1,0,0
16891,1,5,742,148,265,1.99,5,0,0
13900,183,3,741,247,430,1.88,3,0,0
15831,58,4,741,185,1084,4,4,1,0.25
15252,36,2,741,371,522,3.4,2,0,0
14662,28,4,741,185,578,1.83,4,0,0
13753,287,1,741,741,512,0,1,0,0
17114,5,10,740,74,206,2.51,10,2,0.2
13329,31,4,740,185,427,18.56,4,2,0.5
12976,211,1,739,739,561,0,1,0,0
12697,21,5,739,148,494,3.74,5,2,0.4
14756,15,1,739,739,416,0,1,0,0
15074,105,1,736,736,431,0,1,0,0
16806,103,4,736,184,355,1.47,4,0,0
17461,22,3,736,245,770,0.06,3,0,0
16146,157,3,734,245,427,2.64,3,0,0
16256,257,2,733,367,577,0.62,2,1,0.5
16491,46,1,732,732,478,0,1,0,0
13575,23,5,732,146,449,3.36,5,0,0
16770,57,6,732,122,444,2.22,6,1,0.17
16099,50,3,732,244,434,4.61,3,0,0
14778,127,2,731,366,306,5.32,2,0,0
16261,17,4,729,182,301,1.92,4,0,0
12728,71,4,728,182,413,6.34,4,0,0
17666,3,2,728,364,596,3.59,2,0,0
13077,1,4,728,182,862,3.32,4,0,0
13236,24,3,727,242,411,2.13,3,1,0.33
12701,79,2,726,363,674,3.24,2,0,0
14055,106,1,726,726,216,0,1,0,0
15636,89,2,725,363,284,8,2,0,0
16924,21,4,723,181,454,0.72,4,1,0.25
15561,11,5,723,145,256,6.73,5,1,0.2
13736,5,3,722,241,492,1.33,3,1,0.33
17521,24,4,722,181,518,3.84,4,1,0.25
15272,57,2,722,361,310,0.45,2,0,0
18062,173,3,721,240,396,6.27,3,0,0
13370,366,2,721,361,336,0.12,2,1,0.5
17034,16,4,720,180,405,9,4,1,0.25
16023,46,3,720,240,358,2.2,3,0,0
15584,23,5,718,144,311,1.11,5,1,0.2
14869,3,3,718,239,548,1.4,3,1,0.33
17692,127,5,718,144,618,5.11,5,1,0.2
15525,2,4,717,179,383,2.37,4,1,0.25
15581,156,10,717,72,280,1.44,10,0,0
15274,4,2,717,359,619,0.3,2,0,0
17029,110,2,716,358,400,126,2,0,0
12628,4,4,716,179,442,1.51,4,1,0.25
12535,91,2,716,358,219,2.85,2,0,0
15330,32,2,715,358,1312,2.33,2,0,0
15757,65,2,714,357,491,3.45,2,0,0
18035,35,3,714,238,584,0.15,3,0,0
13950,11,5,714,143,320,6.88,5,1,0.2
13169,63,2,713,357,272,15.67,2,0,0
13147,10,4,713,178,144,29.33,4,0,0
13416,43,2,713,357,142,2.06,2,0,0
17761,32,1,713,713,398,0,1,0,0
15855,136,5,712,142,470,1.59,5,0,0
17179,178,3,712,237,290,2.32,3,0,0
13705,7,3,712,237,363,13.52,3,0,0
17642,119,2,712,356,474,1.44,2,0,0
13249,92,3,711,237,546,7.64,3,0,0
14127,122,3,710,237,321,4.33,3,0,0
17979,35,5,709,142,377,1.63,5,1,0.2
16136,59,3,709,236,440,6.03,3,0,0
16140,52,3,708,236,728,9.06,3,1,0.33
17526,1,8,707,88,257,16.41,8,4,0.5
12453,134,1,707,707,473,0,1,0,0
12723,3,5,707,141,433,0.9,5,0,0
16364,11,2,706,353,279,2.45,2,0,0
16882,66,3,705,235,424,6.55,3,0,0
17934,51,2,704,352,478,0.35,2,0,0
17974,24,3,704,235,500,1.18,3,0,0
16730,52,4,703,176,898,3.2,4,1,0.25
15103,31,2,703,352,329,1.62,2,0,0
12883,24,4,703,176,196,1.56,4,0,0
16997,288,3,702,234,360,3.36,3,0,0
14179,40,2,702,351,319,0.07,2,0,0
14867,185,4,701,175,327,5.06,4,1,0.25
17734,53,3,701,234,422,4.26,3,0,0
17812,12,4,700,175,329,2.68,4,0,0
17472,191,3,698,233,455,0.62,3,0,0
15800,107,2,697,349,332,1.2,2,0,0
13623,30,7,696,99,282,3.27,7,2,0.29
17884,3,4,695,174,817,3.28,4,0,0
15053,4,3,694,231,984,4.06,3,0,0
12778,19,6,693,116,817,6.74,6,0,0
13601,45,2,693,347,548,1.69,2,0,0
17198,23,3,692,231,357,3.64,3,0,0
17733,38,2,692,346,463,6.53,2,0,0
17796,40,4,690,173,176,4.1,4,0,0
18085,330,2,690,345,265,1.54,2,0,0
12735,315,2,690,345,363,0.53,2,0,0
16015,3,4,689,172,903,0.24,4,1,0.25
13799,116,2,689,345,402,4.66,2,0,0
17502,9,4,689,172,376,0.67,4,0,0
14201,60,9,688,76,578,7.79,9,2,0.22
18196,95,2,687,344,431,1.41,2,0,0
12693,120,6,687,115,242,5.44,6,2,0.33
16309,91,3,687,229,465,3.44,3,1,0.33
14009,198,3,686,229,361,0.14,3,1,0.33
14959,59,5,685,137,491,3.9,5,1,0.2
15181,66,4,685,171,543,18.63,4,1,0.25
12422,95,3,684,228,367,6.16,3,0,0
16122,73,4,684,171,1128,7.86,4,0,0
15582,24,3,683,228,453,4.53,3,0,0
14222,177,1,683,683,607,0,1,0,0
18135,29,5,682,136,349,8.42,5,0,0
17341,156,3,682,227,443,1.34,3,0,0
18082,25,1,681,681,608,0,1,0,0
13238,11,5,681,136,296,11.16,5,1,0.2
17397,22,2,681,341,250,0,2,0,0
16212,19,3,681,227,241,6.26,3,1,0.33
15304,60,10,680,68,100,12.16,10,2,0.2
16642,4,3,680,227,478,5.94,3,1,0.33
16872,77,3,680,227,600,17.83,3,0,0
14788,7,2,679,340,421,0.66,2,0,0
12925,4,2,679,340,540,1.63,2,0,0
15669,40,5,678,136,339,6.5,5,1,0.2
13548,96,2,678,339,436,1.2,2,0,0
13040,8,2,677,339,355,0.57,2,0,0
16377,267,1,676,676,1500,0,1,0,0
14880,77,3,676,225,364,4.8,3,0,0
13607,40,1,676,676,288,0,1,0,0
15626,74,2,676,338,766,5.29,2,0,0
12942,131,3,676,225,198,3.39,3,0,0
12413,66,4,676,169,281,7.47,4,1,0.25
15574,177,4,676,169,332,1.28,4,0,0
18156,12,2,676,338,283,2.94,2,0,0
13325,81,1,675,675,240,0,1,0,0
13355,122,1,675,675,314,0,1,0,0
16449,190,3,675,225,359,2.12,3,1,0.33
13464,58,1,675,675,403,0,1,0,0
17749,178,2,675,338,320,2.29,2,0,0
13838,5,4,675,169,254,2.22,4,0,0
13951,176,3,674,225,459,3.08,3,0,0
14111,14,5,674,135,456,25,5,1,0.2
12465,7,3,674,225,471,3.35,3,1,0.33
13258,11,3,673,224,282,5.51,3,0,0
14504,47,4,673,168,308,2.16,4,0,0
12838,33,2,672,336,355,2.86,2,0,0
12781,21,4,672,168,592,9.67,4,2,0.5
14628,91,2,672,336,272,6.57,2,0,0
15951,1,3,670,223,306,6.74,3,1,0.33
12418,112,1,669,669,407,0,1,0,0
12475,53,1,669,669,532,0,1,0,0
14643,170,3,669,223,755,5.67,3,1,0.33
14356,60,4,667,167,266,0.54,4,2,0.5
15400,92,6,667,111,360,15.42,6,1,0.17
13741,71,4,666,167,217,4.26,4,1,0.25
17105,159,2,666,333,693,1.65,2,0,0
13963,308,4,665,166,460,1.71,4,0,0
15700,172,3,664,221,328,0.01,3,1,0.33
13596,5,2,664,332,384,0.05,2,0,0
17423,45,4,664,166,421,6.37,4,2,0.5
17883,3,4,664,166,374,1.72,4,0,0
16208,44,2,664,332,333,3.75,2,0,0
14720,5,3,664,221,219,3.33,3,0,0
17462,51,3,663,221,224,8.56,3,1,0.33
14198,4,7,663,95,280,5.37,7,3,0.43
13028,22,3,660,220,796,0.48,3,1,0.33
14603,274,1,660,660,400,0,1,0,0
16357,33,3,659,220,246,5.42,3,0,0
13759,33,2,659,330,287,1.54,2,0,0
15492,28,2,659,330,483,1.35,2,0,0
14150,35,2,659,330,496,12.96,2,0,0
17874,185,7,658,94,209,1.5,7,1,0.14
14818,73,3,658,219,324,3.81,3,0,0
16696,135,4,658,165,146,12.33,4,0,0
17299,11,4,657,164,668,2.94,4,0,0
17459,43,2,657,329,537,0.15,2,0,0
16708,45,1,657,657,285,0,1,0,0
15677,49,1,657,657,319,0,1,0,0
17321,8,2,657,329,364,0.6,2,0,0
13049,64,2,657,329,268,19.46,2,0,0
16127,39,1,656,656,323,0,1,0,0
14894,85,1,656,656,265,0,1,0,0
14725,24,1,656,656,588,0,1,0,0
15197,8,5,656,131,453,9.91,5,2,0.4
16774,67,5,655,131,318,2.27,5,1,0.2
14651,67,2,654,327,343,1.43,2,0,0
14548,150,2,653,327,256,55.67,2,0,0
15205,85,2,653,327,378,1.17,2,0,0
17523,11,4,653,163,872,0.22,4,0,0
17398,114,3,653,218,310,3.76,3,0,0
18151,134,2,653,327,355,4.19,2,0,0
15031,4,4,653,163,400,2.54,4,0,0
18121,149,2,653,327,438,0.17,2,0,0
12468,143,3,652,217,360,4.65,3,1,0.33
13430,18,4,652,163,739,1.27,4,2,0.5
16056,45,1,651,651,345,0,1,0,0
15571,11,4,650,163,264,1.16,4,0,0
13524,40,5,650,130,322,7.38,5,0,0
13240,96,4,649,162,297,4.12,4,0,0
16495,3,3,648,216,328,3.13,3,0,0
17777,24,3,648,216,501,0.39,3,0,0
16573,73,4,648,162,354,4.8,4,2,0.5
16734,52,3,647,216,345,1.2,3,0,0
17373,40,4,647,162,408,4.84,4,0,0
15643,179,6,647,108,242,2.91,6,3,0.5
15651,36,3,646,215,479,7.19,3,0,0
14044,26,4,646,162,304,1.38,4,0,0
14855,119,2,646,323,267,0.79,2,0,0
16444,46,5,646,129,406,2.57,5,1,0.2
15038,43,7,646,92,182,2.55,7,1,0.14
14829,29,6,645,108,414,7.75,6,2,0.33
17312,138,3,644,215,372,1.54,3,0,0
16157,15,4,644,161,344,3.11,4,1,0.25
16383,74,2,644,322,467,1.99,2,0,0
14451,60,2,644,322,378,1.29,2,0,0
13034,54,2,643,322,369,8.72,2,0,0
14020,16,2,643,322,441,1.87,2,0,0
17046,157,1,642,642,510,0,1,0,0
17545,43,3,642,214,337,0,3,0,0
16554,3,7,642,92,311,4.47,7,4,0.57
13318,1,3,641,214,304,1.84,3,0,0
13417,4,2,641,321,162,7.41,2,0,0
17515,31,4,639,160,243,3.33,4,0,0
12421,15,4,639,160,478,7.53,4,0,0
18160,57,2,638,319,294,3.76,2,0,0
14128,60,2,638,319,564,4.33,2,0,0
14754,44,2,638,319,486,6.25,2,0,0
14481,164,2,637,319,489,4.21,2,0,0
15829,99,2,636,318,996,0.82,2,0,0
15773,5,1,636,636,311,0,1,0,0
15384,169,3,636,212,593,4.79,3,1,0.33
14664,19,2,636,318,465,0.13,2,0,0
15100,330,6,635,106,58,8.2,6,3,0.5
16139,18,3,635,212,330,6.23,3,0,0
15297,10,4,635,159,290,1.32,4,1,0.25
16969,39,3,635,212,815,3.78,3,0,0
14000,206,2,634,317,707,0.27,2,1,0.5
15045,151,3,634,211,106,8.75,3,1,0.33
17779,21,5,634,127,393,1.48,5,2,0.4
13892,26,4,633,158,983,8.42,4,0,0
15244,65,2,632,316,405,5.52,2,0,0
14220,247,2,632,316,272,5.5,2,0,0
14301,107,2,632,316,600,0.6,2,1,0.5
13822,5,2,632,316,611,0.36,2,0,0
14021,155,3,632,211,192,4.76,3,0,0
12658,18,1,632,632,317,0,1,0,0
16418,44,3,631,210,280,1.93,3,0,0
17990,236,3,631,210,414,4.43,3,0,0
17985,22,1,631,631,171,0,1,0,0
14126,7,4,629,157,457,0.14,4,1,0.25
13046,30,2,629,315,264,6.91,2,0,0
13525,14,2,629,315,394,46.6,2,0,0
14687,106,1,628,628,470,0,1,0,0
